X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Class,Aspect_Ratio,Perimeter_Ratio,Luminosity_Range,Avg_Luminosity,Compactness,Class_Encoded
1101,1116,1378026,1378057.0,278,32.0,33,23817.0,68,103,1654,1,0,70,0.6505,0.4022,0.4839,0.0091,0.4688,0.9394,1.0,2.444,1.1761,1.4914,0.5161,-0.3307,0.7474,Other_Faults,0.46875,0.9411764705882353,35,85.36559139784946,0.27121951219512197,3
1563,1587,1398598,1398603.0,80,25.0,11,8595.0,97,117,1652,1,0,70,0.0787,0.3333,0.2083,0.0145,0.96,0.4545,0.0,1.9031,1.3802,0.699,-0.7917,-0.1606,0.2288,Other_Faults,4.0,2.0833333333333335,20,106.11111111111111,0.12779552715654952,3
300,312,1430061,1430075.0,83,15.0,14,9956.0,101,134,1652,1,0,70,0.3632,0.5059,0.8571,0.0073,0.8,1.0,1.0,1.9191,1.0792,1.1461,0.1429,-0.0629,0.2901,Other_Faults,0.8,1.0,33,118.52380952380952,0.3672566371681416,3
102,119,1446788,1446835.0,409,65.0,53,47513.0,103,132,1654,1,0,70,0.1233,0.4881,0.3617,0.0103,0.2615,0.8868,1.0,2.6117,1.2305,1.6721,0.6383,-0.0924,0.9648,Other_Faults,0.3541666666666667,1.2037037037037037,29,115.88536585365854,0.09678182678655939,3
138,151,1733458,1733471.0,102,15.0,13,10855.0,95,118,1650,1,0,70,0.1673,0.3965,1.0,0.0079,0.8667,1.0,0.5,2.0086,1.1139,1.1139,0.0,-0.1686,0.2914,Other_Faults,0.9285714285714286,1.0714285714285714,23,105.3883495145631,0.45132743362831856,3
588,596,1751958,1751967.0,55,10.0,9,6243.0,96,127,1650,1,0,70,0.7127,0.2361,0.8889,0.0049,0.8,1.0,1.0,1.7404,0.9031,0.9542,0.1111,-0.1132,0.1773,Other_Faults,0.8,1.0,31,111.48214285714286,0.5445544554455446,3
469,492,3881283,3881300.0,155,28.0,17,17114.0,92,129,1650,1,0,70,0.5685,0.6036,0.7391,0.0139,0.8214,1.0,0.0,2.1903,1.3617,1.2305,-0.2609,-0.1374,0.6438,Other_Faults,1.2777777777777777,1.5555555555555556,37,109.7051282051282,0.19745222929936307,3
1300,1308,3976070,3976080.0,57,11.0,10,6396.0,97,126,1650,1,0,70,0.4146,0.2875,0.8,0.0049,0.7273,1.0,1.0,1.7559,0.9031,1.0,0.2,-0.1234,0.1852,Other_Faults,0.7272727272727273,1.0,29,110.27586206896552,0.4672131147540984,3
823,830,176554,176567.0,74,12.0,13,6557.0,76,102,1652,1,0,100,0.9952,0.1868,0.5385,0.0042,0.5833,1.0,1.0,1.8692,0.8451,1.1139,0.4615,-0.3077,0.1965,Other_Faults,0.5,0.8571428571428571,26,87.42666666666666,0.5103448275862069,3
1317,1327,222011,222032.0,145,16.0,21,13334.0,67,118,1650,1,0,100,0.3915,0.3095,0.4762,0.0061,0.625,1.0,1.0,2.1614,1.0,1.3222,0.5238,-0.2816,0.3509,Other_Faults,0.45454545454545453,0.7272727272727273,51,91.32876712328768,0.5642023346303502,3
1067,1077,450677,450688.0,82,14.0,11,8485.0,90,116,1712,1,0,100,0.7418,0.2546,0.9091,0.0058,0.7143,1.0,1.0,1.9138,1.0,1.0414,0.0909,-0.1916,0.2173,Other_Faults,0.8333333333333334,1.1666666666666667,26,102.2289156626506,0.41624365482233505,3
1386,1401,1299250,1299257.0,53,20.0,12,6554.0,113,141,1710,1,0,100,0.3614,0.4952,0.4667,0.0088,0.75,0.5833,0.0,1.7243,1.1761,0.8451,-0.5333,-0.0339,0.2116,Other_Faults,1.875,1.5384615384615385,28,121.37037037037037,0.13216957605985039,3
1162,1174,1895154,1895167.0,71,21.0,15,9944.0,131,151,1364,1,0,120,0.2786,0.5449,0.9231,0.0088,0.5714,0.8667,1.0,1.8513,1.0792,1.1139,0.0769,0.0942,0.2739,Other_Faults,0.8571428571428571,1.3125,20,138.11111111111111,0.16063348416289594,3
971,980,659476,659488.0,78,13.0,12,8448.0,89,129,1652,1,0,80,0.8136,0.2778,0.75,0.0055,0.6923,1.0,1.0,1.8921,0.9542,1.0792,0.25,-0.1539,0.215,Other_Faults,0.6923076923076923,1.0,40,106.9367088607595,0.4588235294117647,3
1568,1578,698409,698420.0,89,12.0,11,8193.0,78,103,1652,1,0,80,0.0896,0.1909,0.9091,0.006,0.8333,1.0,1.0,1.9494,1.0,1.0414,0.0909,-0.2808,0.2173,Other_Faults,0.8333333333333334,1.0,25,91.03333333333333,0.6137931034482759,3
762,774,1519328,1519344.0,149,16.0,16,16217.0,95,125,1656,1,0,80,0.9203,0.224,0.75,0.0072,0.75,1.0,1.0,2.1732,1.0792,1.2041,0.25,-0.1497,0.3241,Other_Faults,0.7058823529411765,0.9411764705882353,30,108.11333333333333,0.5797665369649806,3
21,74,4750803,4750788.5,784,66.0,54,82565.0,67,133,1648,1,0,80,0.0255,0.7209,1.0,0.0322,0.803,0.9815,0.5,2.8943,1.7243,1.7243,0.0,-0.1772,1.0,Other_Faults,-3.925925925925926,1.2,66,105.17834394904459,0.179940325912325,3
1163,1171,2016193,2016200.0,52,8.0,7,6293.0,104,142,1620,1,0,70,0.5543,0.0714,0.875,0.0049,1.0,1.0,0.0,1.716,0.9031,0.8451,-0.125,-0.0545,0.1622,Other_Faults,1.0,1.0,38,118.73584905660377,0.8,3
331,347,2077064,2077074.0,88,17.0,11,10515.0,111,132,1692,1,0,70,0.3913,0.45,0.625,0.0095,0.9412,0.9091,0.0,1.9445,1.2041,1.0,-0.375,-0.0665,0.2792,Other_Faults,1.4545454545454546,1.4166666666666667,21,118.14606741573034,0.30344827586206896,3
462,472,4750803,4750788.5,150,17.0,24,17768.0,105,132,1360,0,1,40,0.6794,0.375,0.4167,0.0074,0.5882,1.0,1.0,2.1761,1.0,1.3802,0.5833,-0.0746,0.3977,Other_Faults,-0.7407407407407407,0.68,27,117.66887417218543,0.5172413793103449,3
788,800,4750803,4750788.5,110,13.0,12,12304.0,100,124,1360,0,1,40,0.8235,0.2361,1.0,0.0088,0.9231,1.0,0.5,2.0414,1.0792,1.0792,0.0,-0.1261,0.2583,Other_Faults,-0.8888888888888888,1.0,24,110.84684684684684,0.6470588235294118,3
472,478,4750803,4750788.5,42,10.0,12,4998.0,112,125,1360,0,1,40,0.6941,0.3636,0.5454,0.0044,0.6,0.9167,1.0,1.6233,0.7782,1.0414,0.4545,-0.0703,0.1715,Other_Faults,-0.4444444444444444,0.7692307692307693,13,116.23255813953489,0.4158415841584158,3
853,861,4750803,4750788.5,66,8.0,10,7605.0,97,134,1360,0,1,40,0.7338,0.175,0.8,0.0059,1.0,1.0,1.0,1.8195,0.9031,1.0,0.2,-0.0998,0.1852,Other_Faults,-0.5925925925925926,0.7272727272727273,37,113.50746268656717,1.0153846153846153,3
860,866,4750803,4750788.5,49,9.0,13,5907.0,115,132,1360,0,1,40,0.7265,0.3194,0.5,0.0044,0.6667,0.9231,1.0,1.6902,0.7782,1.0792,0.5,-0.0582,0.1773,Other_Faults,-0.4444444444444444,0.6428571428571429,17,118.14,0.5975609756097561,3
727,739,587412,587452.0,289,35.0,40,30229.0,75,124,1374,0,1,40,0.9243,0.3979,0.3,0.0087,0.3429,1.0,1.0,2.4609,1.0792,1.6021,0.7,-0.1828,0.7659,Other_Faults,0.2926829268292683,0.8536585365853658,49,104.23793103448276,0.23572593800978792,3
513,534,620622,620684.0,657,53.0,62,73236.0,71,132,1374,0,1,40,0.7467,0.4954,0.3387,0.0153,0.3962,1.0,1.0,2.8176,1.3222,1.7924,0.6613,-0.1291,0.9987,Other_Faults,0.3333333333333333,0.8412698412698413,61,111.30091185410335,0.23380782918149468,3
995,1002,66318,66328.0,45,8.0,10,4552.0,93,118,1358,0,1,130,0.5243,0.3571,0.7,0.0052,0.875,1.0,1.0,1.6532,0.8451,1.0,0.3,-0.2097,0.1753,Other_Faults,0.6363636363636364,0.7272727272727273,25,98.95652173913044,0.6923076923076923,3
419,424,91039,91046.0,25,7.0,7,2576.0,99,110,1360,0,1,130,0.6162,0.2857,0.7143,0.0037,0.7143,1.0,1.0,1.3979,0.699,0.8451,0.2857,-0.195,0.1441,Other_Faults,0.625,0.875,11,99.07692307692308,0.5,3
408,416,945792,945807.0,81,11.0,15,9462.0,107,125,1360,0,1,130,0.6,0.325,0.5333,0.0059,0.7273,1.0,1.0,1.9085,0.9031,1.1761,0.4667,-0.0874,0.2288,Other_Faults,0.5,0.6875,18,115.39024390243902,0.6639344262295082,3
329,336,1319063,1319076.0,68,11.0,13,7451.0,97,124,1360,0,1,130,0.4838,0.2528,0.5385,0.0052,0.6364,1.0,1.0,1.8325,0.8451,1.1139,0.4615,-0.144,0.1965,Other_Faults,0.5,0.7857142857142857,27,107.98550724637681,0.5573770491803278,3
453,471,1395724,1395753.0,366,34.0,29,37407.0,80,132,1360,0,1,130,0.6662,0.2988,0.6207,0.0132,0.5294,1.0,1.0,2.5635,1.2553,1.4624,0.3793,-0.2015,0.8123,Other_Faults,0.6,1.1333333333333333,52,101.92643051771117,0.3163353500432152,3
1223,1235,456228,456249.0,193,19.0,21,19028.0,66,125,1360,0,1,40,0.1838,0.2341,0.5714,0.0088,0.6316,1.0,1.0,2.2856,1.0792,1.3222,0.4286,-0.2298,0.417,Other_Faults,0.5454545454545454,0.8636363636363636,59,98.08247422680412,0.5331491712707183,3
438,455,627768,627803.0,415,29.0,37,45783.0,82,127,1360,0,1,40,0.6441,0.3025,0.4857,0.0125,0.5862,0.9459,1.0,2.6181,1.2305,1.5441,0.5143,-0.1381,0.8756,Other_Faults,0.4722222222222222,0.7631578947368421,45,110.05528846153847,0.49287410926365793,3
1075,1084,385913,385922.0,54,12.0,10,6634.0,114,133,1366,0,1,140,0.4129,0.3333,1.0,0.0066,0.75,0.9,0.5,1.7324,0.9542,0.9542,0.0,-0.0402,0.1862,Other_Faults,0.9,1.0909090909090908,19,120.61818181818182,0.3724137931034483,3
1073,1078,372724,372744.0,73,15.0,20,8836.0,110,134,1356,0,1,140,0.41,0.27,0.25,0.0037,0.3333,1.0,1.0,1.8633,0.699,1.301,0.75,-0.0544,0.2061,Other_Faults,0.23809523809523808,0.7142857142857143,24,119.4054054054054,0.3230088495575221,3
296,310,1731318,1731347.0,224,34.0,30,26255.0,108,127,1690,0,1,70,0.3503,0.4483,0.4828,0.0083,0.4118,0.9667,1.0,2.3503,1.1461,1.4624,0.5172,-0.0843,0.6663,Other_Faults,0.4666666666666667,1.096774193548387,19,116.68888888888888,0.19360414866032843,3
890,944,2008592,2008620.0,345,86.0,56,45673.0,123,143,1694,0,1,70,0.8855,0.7718,0.5185,0.0319,0.6279,0.5,0.0,2.5378,1.7324,1.4472,-0.4815,0.0343,0.9997,Other_Faults,1.8620689655172413,1.5087719298245614,20,132.0028901734104,0.04664052994457212,3
893,907,3264755,3264786.0,263,31.0,31,28320.0,86,126,1690,0,1,70,0.9266,0.394,0.4516,0.0083,0.4516,1.0,1.0,2.42,1.1461,1.4914,0.5484,-0.1587,0.7065,Other_Faults,0.4375,0.96875,40,107.27272727272727,0.2733887733887734,3
899,907,3283148,3283163.0,68,12.0,15,7836.0,107,127,1692,0,1,70,0.9279,0.4333,0.5333,0.0047,0.6667,1.0,1.0,1.8325,0.9031,1.1761,0.4667,-0.0997,0.2288,Other_Faults,0.5,0.75,20,113.56521739130434,0.4689655172413793,3
1333,1347,1436808,1436820.0,121,17.0,12,11890.0,67,125,1356,0,1,40,0.0133,0.2798,0.8571,0.0103,0.8235,1.0,0.0,2.0828,1.1461,1.0792,-0.1429,-0.2323,0.2901,Other_Faults,1.0769230769230769,1.3076923076923077,58,97.45901639344262,0.41724137931034483,3
340,352,573781,573792.0,103,14.0,11,11535.0,85,133,1694,1,0,80,0.4014,0.2197,0.9167,0.0071,0.8571,1.0,0.0,2.0128,1.0792,1.0414,-0.0833,-0.1251,0.2432,Other_Faults,1.0,1.1666666666666667,48,110.91346153846153,0.5228426395939086,3
899,906,844907,844932.0,139,14.0,25,16593.0,108,133,1356,0,1,40,0.6637,0.2057,0.28,0.0052,0.5,1.0,1.0,2.143,0.8451,1.3979,0.72,-0.0674,0.2998,Other_Faults,0.2692307692307692,0.5384615384615384,25,118.52142857142857,0.7055837563451777,3
633,641,341132,341158.0,139,13.0,26,10685.0,61,100,1362,1,0,140,0.9295,0.3317,0.3077,0.0059,0.6154,1.0,1.0,2.143,0.9031,1.415,0.6923,-0.38760000000000006,0.3479,Other_Faults,0.2962962962962963,0.48148148148148145,39,76.32142857142857,0.8176470588235294,3
1277,1290,396403,396420.0,161,17.0,17,11803.0,41,100,1364,1,0,140,0.1085,0.2715,0.7647,0.0095,0.7647,1.0,1.0,2.2068,1.1139,1.2305,0.2353,-0.38760000000000006,0.3678,Other_Faults,0.7222222222222222,0.9444444444444444,59,72.85802469135803,0.5551724137931034,3
1013,1032,3552722,3552733.0,168,19.0,11,15757.0,61,124,1360,1,0,140,0.4823,0.1962,0.5789,0.014,1.0,1.0,0.0,2.2253,1.2787,1.0414,-0.4211,-0.2673,0.3494,Other_Faults,1.5833333333333333,1.5833333333333333,63,93.23668639053254,0.46408839779005523,3
1043,1106,4163671,4163699.0,980,80.0,46,92750.0,24,133,1356,1,0,140,0.3687,0.4444,0.4444,0.0465,0.7875,0.6087,0.0,2.9912,1.7993,1.4472,-0.5556,-0.2606,0.9999,Other_Faults,2.1724137931034484,1.702127659574468,109,94.54638124362894,0.1531010779565693,3
589,601,4201928,4201948.0,150,19.0,20,15635.0,81,126,1356,1,0,140,0.8687,0.375,0.6,0.0088,0.6316,1.0,1.0,2.1761,1.0792,1.301,0.4,-0.1857,0.3977,Other_Faults,0.5714285714285714,0.9047619047619048,45,103.54304635761589,0.4143646408839779,3
772,1006,4313950,4314267.0,1929,187.5,188,193244.5,46,135,1358,1,0,140,0.5184,0.7328,0.7382,0.04885,0.2586,0.5437,1.0,4.2971,2.3692,2.5011,0.2618,-0.2248,1.0,Other_Faults,0.7358490566037735,0.9920634920634921,89,100.12668393782383,0.0548677726500224,3
630,649,4750803,4750788.5,249,32.0,31,17250.0,49,100,1356,1,0,140,0.9292,0.5632,0.6333,0.014,0.5938,0.9677,1.0,2.3962,1.2787,1.4771,0.3667,-0.38760000000000006,0.8563,Other_Faults,-1.4074074074074074,1.0,51,69.0,0.24292682926829268,3
483,512,4750803,4750788.5,206,41.0,21,25181.0,104,143,1632,1,0,140,0.5919,0.5264,0.5172,0.0178,0.7073,0.7143,0.0,2.3139,1.4624,1.1761,-0.4828,-0.045,0.7079,Other_Faults,-2.1481481481481484,1.8636363636363635,39,121.64734299516908,0.12247324613555291,3
705,727,4750803,4750788.5,282,38.0,27,30746.0,77,126,1356,1,0,140,0.9277,0.4427,0.9565,0.0162,0.5789,0.8518,1.0,2.4502,1.3424,1.3617,0.0435,-0.1482,0.7955,Other_Faults,-1.6296296296296295,1.3571428571428572,49,108.64310954063605,0.19515570934256055,3
317,337,4750803,4750788.5,206,27.0,28,22484.0,95,127,1614,1,0,140,0.3928,0.6321,0.7143,0.0124,0.7407,1.0,1.0,2.3139,1.301,1.4472,0.2857,-0.1473,0.8479,Other_Faults,-1.4814814814814814,0.9310344827586207,32,108.61835748792271,0.2821917808219178,3
847,852,1689271,1689336.0,250,16.0,65,28818.0,106,125,1353,0,1,70,0.7406,0.2308,0.0769,0.0037,0.3125,1.0,1.0,2.3979,0.699,1.8129,0.9231,-0.0994,0.5378,Other_Faults,0.07575757575757576,0.24242424242424243,19,114.81274900398407,0.9727626459143969,3
23,32,1748216,1748249.0,170,28.0,33,16182.0,84,109,1333,0,1,40,0.0345,0.4276,0.2727,0.0068,0.3214,1.0,1.0,2.2304,0.9542,1.5185,0.7273,-0.2563,0.4913,Other_Faults,0.2647058823529412,0.8235294117647058,25,94.63157894736842,0.21656050955414013,3
413,426,2727673,2727684.0,71,13.0,11,7264.0,84,118,1623,1,0,100,0.5089,0.5035,0.8461,0.008,1.0,1.0,0.0,1.8513,1.1139,1.0414,-0.1539,-0.2007,0.257,Other_Faults,1.0833333333333333,1.0833333333333333,34,100.88888888888889,0.4176470588235294,3
484,555,1466087,1466141.0,1241,183.0,102,22191.0,0,100,1650,1,0,69,0.5867,0.6763,0.7606,0.043,0.388,0.5294,0.0,3.0938,1.8513,1.7324,-0.2394,-0.38760000000000006,1.0,Other_Faults,1.290909090909091,1.7766990291262137,100,17.867149758454108,0.03705583756345178,3
233,259,1482749,1482753.0,60,26.0,4,7043.0,111,127,1654,1,0,69,0.2817,0.4231,0.1539,0.0157,1.0,1.0,0.0,1.7781,1.415,0.6021,-0.8461,-0.0829,0.2105,Other_Faults,5.2,5.2,16,115.45901639344262,0.08862629246676514,3
99,110,1552116,1552126.0,65,15.0,11,7193.0,102,124,1648,1,0,69,0.1201,0.4091,0.9091,0.0067,0.7333,0.9091,0.0,1.8129,1.0414,1.0,-0.0909,-0.1355,0.2173,Other_Faults,1.0,1.25,22,108.98484848484848,0.28761061946902655,3
535,578,149538,149552.0,265,74.0,46,32153.0,114,134,1692,0,1,70,0.6324,0.5598,0.3256,0.0254,0.5811,0.3043,0.0,2.4232,1.6335,1.1461,-0.6744,-0.0521,0.8806,Other_Faults,2.8666666666666667,1.574468085106383,20,120.87593984962406,0.04838415190797882,3
61,99,4750803,4750788.5,1929,187.5,181,29002.0,0,100,1346,1,0,100,0.0906,0.6521,0.255,0.0282,0.181,0.8232,1.0,3.2945,1.5798,2.1732,0.745,-0.38760000000000006,1.0,Other_Faults,-2.814814814814815,1.0302197802197801,100,15.026943005181348,0.0548677726500224,3
1066,1081,4750803,4750788.5,235,43.0,45,27135.0,106,127,1362,0,1,40,0.4126,0.6179,0.3659,0.011,0.3488,0.9111,1.0,2.3711,1.1761,1.6128,0.6342,-0.0979,0.8894,Other_Faults,-1.1111111111111112,0.9347826086956522,21,114.97881355932203,0.12702702702702703,3
153,163,28527,28542.0,91,16.0,16,9860.0,103,118,1364,0,1,40,0.2243,0.3933,0.6667,0.0073,0.625,0.9375,1.0,1.959,1.0,1.1761,0.3333,-0.1535,0.266,Other_Faults,0.625,0.9411764705882353,15,107.17391304347827,0.3540856031128405,3
33,96,60056,60340.0,1929,187.5,188,193244.5,70,103,1360,0,1,140,0.0485,0.83,0.2218,0.0463,0.3182,1.0,1.0,3.4832,1.7993,2.4533,0.7782,-0.3257,1.0,Other_Faults,0.22105263157894736,0.9920634920634921,33,100.12668393782383,0.0548677726500224,3
56,90,173070,173236.0,1929,187.5,188,193244.5,89,124,1356,0,1,140,0.0826,0.5232,0.2048,0.0251,0.1667,0.7943,1.0,3.4299,1.5315,2.2201,0.7952,-0.2012,1.0,Other_Faults,0.20359281437125748,0.9920634920634921,35,100.12668393782383,0.0548677726500224,3
51,76,185988,186088.0,1126,88.0,115,118631.0,93,119,1360,0,1,140,0.075,0.5496,0.25,0.0184,0.2841,0.8696,1.0,3.0515,1.3979,2.0,0.75,-0.1769,1.0,Other_Faults,0.24752475247524752,0.7586206896551724,26,105.26264418811003,0.14538411878631374,3
50,61,259240,259248.0,51,15.0,13,6335.0,117,134,1358,0,1,140,0.0736,0.4205,0.7273,0.0081,0.7333,0.6154,0.0,1.7076,1.0414,0.9031,-0.2727,-0.0296,0.1934,Other_Faults,1.2222222222222223,1.0714285714285714,17,121.82692307692308,0.22566371681415928,3
73,87,272159,272168.0,69,19.0,13,8813.0,118,141,1358,0,1,140,0.1075,0.4524,0.6429,0.0103,0.7368,0.6923,0.0,1.8389,1.1461,0.9542,-0.3571,-0.0022,0.2359,Other_Faults,1.4,1.3571428571428572,23,125.9,0.19060773480662985,3
49,82,313092,313218.0,1929,102.0,127,193244.5,79,124,1360,0,1,140,0.0721,0.3213,0.2619,0.0243,0.3235,0.9921,1.0,3.4506,1.5185,2.1004,0.7381,-0.2372,1.0,Other_Faults,0.25984251968503935,0.796875,45,100.12668393782383,0.1853916386352715,3
45,62,323844,323852.0,62,24.0,14,7716.0,117,134,1360,0,1,140,0.0662,0.5441,0.4706,0.0125,0.7083,0.5714,0.0,1.7924,1.2305,0.9031,-0.5294,-0.0277,0.2482,Other_Faults,1.8888888888888888,1.6,17,122.47619047619048,0.10745233968804159,3
98,168,395521,395722.0,1929,187.5,188,193244.5,80,134,1360,0,1,140,0.1441,0.4289,0.3483,0.04885,0.3704,0.9392,1.0,3.905,1.8451,2.3032,0.6517,-0.2395,1.0,Other_Faults,0.3465346534653465,0.9920634920634921,54,100.12668393782383,0.0548677726500224,3
88,106,462995,463001.0,64,21.0,9,6613.0,94,119,1360,0,1,140,0.1294,0.4074,0.3333,0.0132,0.8571,0.6667,0.0,1.8062,1.2553,0.7782,-0.6667,-0.1928,0.215,Other_Faults,2.5714285714285716,2.1,25,101.73846153846154,0.14479638009049775,3
38,64,506976,507152.0,1760,174.0,180,178588.0,87,124,1360,0,1,140,0.0559,0.6154,0.1477,0.0191,0.1494,0.9778,1.0,3.2455,1.415,2.2455,0.8523,-0.2073,1.0,Other_Faults,0.14689265536723164,0.9613259668508287,37,101.41283361726292,0.05812993361297354,3
19,28,39680,39849.0,1170,99.0,174,67967.0,29,100,1362,0,1,140,0.0279,0.2308,0.0532,0.0066,0.0909,0.9713,1.0,3.0682,0.9542,2.2279,0.9467,-0.38760000000000006,0.9997,Other_Faults,0.052941176470588235,0.5657142857142857,71,58.04184457728437,0.11936339522546419,3
72,145,98042,98192.0,1929,187.5,188,193244.5,69,109,1362,0,1,140,0.1057,0.4378,0.4867,0.04885,0.3133,0.7109,1.0,3.7893,1.8633,2.1761,0.5133,-0.3103,1.0,Other_Faults,0.48344370860927155,0.9920634920634921,40,100.12668393782383,0.0548677726500224,3
206,220,138169,138184.0,104,29.0,18,11981.0,108,125,1362,0,1,140,0.3025,0.5048,0.9333,0.0103,0.4828,0.8333,1.0,2.017,1.1461,1.1761,0.0667,-0.1,0.3509,Other_Faults,0.875,1.5263157894736843,17,114.1047619047619,0.12351543942992874,3
1051,1063,168407,168485.0,414,57.0,78,36600.0,78,101,1360,0,1,140,0.4368,0.5577,0.1539,0.0088,0.2105,1.0,1.0,2.617,1.0792,1.8921,0.8461,-0.3093,0.9856,Other_Faults,0.1518987341772152,0.7215189873417721,23,88.19277108433735,0.12738461538461537,3
519,528,14524,14551.0,160,22.0,29,12173.0,70,100,1394,0,1,140,0.7446,0.3416,0.3333,0.0065,0.4091,0.931,1.0,2.2041,0.9542,1.4314,0.6667,-0.38760000000000006,0.4025,Other_Faults,0.32142857142857145,0.7333333333333333,30,75.6086956521739,0.32989690721649484,3
285,307,36092,36167.0,938,102.0,112,80754.0,75,100,1392,0,1,140,0.4095,0.4315,0.2933,0.0158,0.2157,0.6696,1.0,2.9722,1.3424,1.8751,0.7067,-0.3274,0.9999,Other_Faults,0.2894736842105263,0.9026548672566371,25,86.0,0.09014896684286401,3
871,883,81644,81706.0,407,42.0,63,38223.0,84,108,1394,0,1,140,0.7331,0.453,0.1936,0.0086,0.2857,0.9841,1.0,2.6096,1.0792,1.7924,0.8065,-0.2663,0.95,Other_Faults,0.19047619047619047,0.65625,24,93.68382352941177,0.23059490084985837,3
545,559,86815,86886.0,500,83.0,76,49038.0,86,110,1392,0,1,140,0.7831,0.497,0.1972,0.0101,0.1687,0.9342,1.0,2.699,1.1461,1.8513,0.8028,-0.2338,0.9902,Other_Faults,0.19444444444444445,1.077922077922078,24,97.88023952095809,0.07256894049346879,3
203,220,105382,105408.0,188,43.0,36,17560.0,86,101,1392,0,1,140,0.2917,0.5747,0.6539,0.0122,0.3954,0.7222,1.0,2.2742,1.2305,1.415,0.3462,-0.2703,0.7174,Other_Faults,0.6296296296296297,1.162162162162162,15,92.91005291005291,0.10162162162162162,3
114,134,115356,115418.0,532,75.0,73,54451.0,94,111,1392,0,1,140,0.1638,0.571,0.3226,0.0144,0.2667,0.8493,1.0,2.7259,1.301,1.7924,0.6774,-0.2004,0.9981,Other_Faults,0.31746031746031744,1.0135135135135136,17,102.1594746716698,0.0945609669392108,3
208,228,134103,134190.0,952,79.0,90,83708.0,77,103,1394,0,1,140,0.2984,0.4529,0.2299,0.0143,0.2532,0.9667,1.0,2.9786,1.301,1.9395,0.7701,-0.3131,0.9999,Other_Faults,0.22727272727272727,0.8681318681318682,26,87.83630640083945,0.1525152194809356,3
127,147,152117,152274.0,1499,168.0,174,156200.0,90,119,1392,0,1,140,0.1825,0.5226,0.1274,0.0144,0.1191,0.9023,1.0,3.1758,1.301,2.1959,0.8726,-0.1859,1.0,Other_Faults,0.12658227848101267,0.96,29,104.13333333333334,0.05310894596988485,3
520,546,186833,186914.0,1006,120.0,96,116653.0,104,127,1392,0,1,140,0.7471,0.5223,0.321,0.0187,0.2167,0.8438,1.0,3.0026,1.415,1.9085,0.679,-0.0941,1.0,Other_Faults,0.3170731707317073,1.2371134020618557,23,115.84210526315789,0.0698562599819457,3
441,462,214705,214812.0,1275,96.0,112,125462.0,84,117,1394,0,1,140,0.6327,0.4326,0.1963,0.0151,0.2188,0.9554,1.0,3.1055,1.3222,2.0294,0.8037,-0.2312,1.0,Other_Faults,0.19444444444444445,0.8495575221238938,33,98.32445141065831,0.13833134425518065,3
145,171,233467,233671.0,1929,187.5,188,193244.5,104,135,1394,0,1,140,0.208,0.6241,0.1275,0.0187,0.1215,0.9273,1.0,3.2997,1.415,2.3096,0.8726,-0.0753,1.0,Other_Faults,0.12682926829268293,0.9920634920634921,31,100.12668393782383,0.0548677726500224,3
113,155,263975,264160.0,1929,187.5,188,193244.5,113,143,1394,0,1,140,0.1621,0.5757,0.227,0.0301,0.1144,0.6852,1.0,3.5181,1.6233,2.2672,0.773,-0.0184,1.0,Other_Faults,0.22580645161290322,0.9920634920634921,30,100.12668393782383,0.0548677726500224,3
113,153,310621,310797.0,1929,187.5,188,193244.5,113,143,1394,0,1,140,0.1621,0.676,0.2273,0.0287,0.1096,0.6567,1.0,3.3581,1.6021,2.2455,0.7727,-0.0161,1.0,Other_Faults,0.22598870056497175,0.9920634920634921,30,100.12668393782383,0.0548677726500224,3
833,856,937709,937842.0,1058,142.0,151,132331.0,112,143,1396,0,1,140,0.7736,0.6541,0.1729,0.0165,0.162,0.8808,1.0,3.0245,1.3617,2.1239,0.8271,-0.0228,1.0,Other_Faults,0.17164179104477612,0.9342105263157895,31,124.95845136921623,0.0524671460451277,3
1361,1380,183725,183734.0,103,28.0,13,10477.0,95,111,1690,0,1,70,0.3669,0.3977,0.4737,0.0112,0.6786,0.6923,0.0,2.0128,1.2787,0.9542,-0.5263,-0.2053,0.2942,Other_Faults,1.9,2.0,16,100.74038461538461,0.13121019108280255,3
1267,1303,214065,214075.0,160,40.0,18,20199.0,117,140,1690,0,1,70,0.458,0.5556,0.2778,0.0213,0.9,0.5556,0.0,2.2041,1.5563,1.0,-0.7222,-0.0137,0.5951,Other_Faults,3.272727272727273,2.1052631578947367,23,125.45962732919254,0.09993753903810118,3
767,784,45270,45288.0,182,22.0,18,14763.0,72,100,1630,0,1,140,0.9411,0.4052,0.9444,0.0104,0.7727,1.0,1.0,2.2601,1.2305,1.2553,0.0556,-0.3663,0.5063,Other_Faults,0.8947368421052632,1.1578947368421053,28,80.67213114754098,0.3752577319587629,3
